Date,Time
2019-06-10,06:52:57
2019-06-10,08:24:40
2019-06-10,16:09:29
2019-06-12,05:56:02
2019-06-12,11:04:54
2019-06-13,02:39:22
2019-06-14,01:22:46
2019-06-14,02:44:19
2019-06-14,03:19:16
2019-06-16,04:58:13
2019-06-16,05:18:30
2019-06-17,08:46:17
2019-06-17,13:10:39
2019-06-19,07:59:40
2019-06-20,07:27:03
2019-06-21,06:55:54
2019-06-23,05:18:45
2019-06-23,11:03:52
2019-06-25,00:42:55
2019-06-26,02:18:05
2019-06-27,17:17:40
2019-06-28,04:05:40
2019-06-28,11:59:36
2019-06-28,14:13:03
2019-06-28,14:49:12
2019-06-29,00:27:18
2019-06-30,08:26:24
2019-07-02,09:51:43
2019-07-02,16:09:57
2019-07-04,05:31:39
2019-07-04,05:58:52
2019-07-05,15:47:49
2019-07-06,09:46:09
2019-07-08,04:25:56
2019-07-08,15:42:50
2019-07-11,00:50:26
2019-07-12,07:29:15
2019-07-14,03:00:52
2019-07-15,08:50:00
2019-07-15,10:23:51
2019-07-16,10:25:24
2019-07-16,12:13:00
2019-07-17,03:00:55
2019-07-17,08:31:20
2019-07-18,03:21:52
2019-07-18,17:09:12
2019-07-19,05:03:21
2019-07-19,09:08:08
2019-07-20,01:09:57
2019-07-21,01:19:00
2019-07-22,10:22:16
2019-07-22,11:34:09
2019-07-23,01:37:50
2019-07-24,17:32:32
2019-07-26,11:23:26
2019-07-26,16:27:44
2019-07-28,01:28:30
2019-07-28,05:06:31
2019-07-28,06:24:29
2019-07-29,01:52:14
2019-07-30,01:32:49
2019-07-30,06:29:18
2019-07-31,08:43:08
2019-08-01,12:17:02
2019-08-01,17:03:26
2019-08-02,07:37:30
2019-08-03,02:37:15
2019-08-03,09:51:46
2019-08-03,10:14:49
2019-08-04,11:24:18
2019-08-05,15:10:37
2019-08-05,17:02:36
2019-08-06,12:44:35
2019-08-06,13:24:08
2019-08-07,05:41:37
2019-08-08,12:05:59
2019-08-08,20:30:48
2019-08-12,00:15:00
2019-08-13,12:03:15
2019-08-14,01:57:32
2019-08-14,09:44:07
2019-08-15,10:18:18
2019-08-15,16:57:43
2019-08-17,01:03:25
2019-08-17,03:03:58
2019-08-18,05:58:04
2019-08-19,16:49:15
2019-08-20,01:55:05
2019-08-20,09:43:08
2019-08-21,01:04:45
2019-08-21,03:19:55
2019-08-21,09:57:03
2019-08-22,08:46:27
2019-08-24,02:22:53
2019-08-24,10:49:30
2019-08-25,00:28:02
2019-08-26,01:32:21
2019-08-26,05:34:32
2019-08-27,03:47:16
2019-08-27,14:13:44
2019-08-28,12:18:28
2019-08-28,15:26:22
2019-08-31,05:35:41
2019-08-31,09:53:11
2019-09-01,00:40:09
2019-09-02,01:21:33
2019-09-02,12:14:05
2019-09-04,03:59:26
2019-09-05,00:08:28
2019-09-05,14:22:40
2019-09-05,17:43:32
2019-09-06,01:46:18
2019-09-06,14:21:42
2019-09-07,01:32:18
2019-09-07,03:41:43
2019-09-07,04:36:11
2019-09-07,06:41:01
2019-09-09,04:19:08
2019-09-10,06:04:50
2019-09-10,06:09:07
2019-09-10,07:42:30
2019-09-10,14:02:53
2019-09-15,02:23:57
2019-09-15,05:16:28
2019-09-17,01:24:27
2019-09-18,02:54:36
2019-09-19,00:08:41
2019-09-19,17:20:03
2019-09-20,01:10:19
2019-09-20,04:21:44
2019-09-23,00:34:47
2019-09-23,04:23:37
2019-09-23,09:11:14
2019-09-24,15:26:34
2019-09-26,02:27:11
2019-09-26,06:53:31
2019-09-26,11:19:04
2019-09-26,11:28:42
2019-09-26,16:35:55
2019-09-28,05:36:29
2019-09-29,00:29:15
2019-09-30,02:45:36
2019-10-01,00:43:01
2019-10-01,04:21:18
2019-10-02,14:17:46
2019-10-04,00:25:15
2019-10-07,12:21:04
2019-10-08,15:57:12
2019-10-09,00:27:21
2019-10-09,04:36:05
2019-10-10,09:05:00
2019-10-11,10:45:39
2019-10-11,14:24:34
2019-10-12,01:39:02
2019-10-12,04:43:26
2019-10-12,06:28:29
2019-10-14,16:35:17
2019-10-15,11:13:52
2019-10-16,07:27:20
2019-10-17,08:55:10
2019-10-17,09:37:38
2019-10-17,12:56:53
2019-10-17,14:42:02
2019-10-18,17:06:12
2019-10-21,04:24:49
2019-10-23,00:34:46
2019-10-24,03:40:08
2019-10-24,06:35:37
2019-10-24,07:36:12
2019-10-24,16:20:59
2019-10-25,00:59:48
2019-10-26,04:16:32
2019-10-26,04:41:36
2019-10-26,04:45:39
2019-10-26,05:08:58
2019-10-26,06:37:59
2019-10-26,06:40:48
2019-10-29,14:53:43
2019-10-31,09:56:42
2019-11-03,06:06:50
2019-11-05,09:26:34
2019-11-06,02:11:49
2019-11-07,13:52:05
2019-11-07,15:54:49
2019-11-11,05:27:04
2019-11-12,01:42:31
2019-11-16,03:58:17
2019-11-17,01:52:59
2019-11-18,00:38:42
2019-11-19,10:59:32
2019-11-20,05:14:49
2019-11-20,12:41:46
2019-11-22,04:52:52
2019-11-24,03:42:27
2019-11-24,07:31:06
2019-11-24,07:44:24
2019-11-25,01:48:58
2019-11-25,04:34:53
2019-11-25,17:31:10
2019-11-26,05:57:58
2019-11-26,08:12:40
2019-11-30,02:11:49
2019-12-01,02:04:16
2019-12-01,10:40:14
2019-12-02,02:53:10
2019-12-02,02:54:59
2019-12-02,09:42:55
2019-12-03,09:53:21
2019-12-03,17:05:40
2019-12-04,03:14:18
2019-12-05,09:33:26
2019-12-05,16:46:29
2019-12-09,16:03:54
2019-12-10,05:44:08
2019-12-10,17:03:23
2019-12-11,01:59:11
2019-12-11,02:32:31
2019-12-12,04:12:27
2019-12-12,13:00:12
2019-12-14,07:03:46
2019-12-14,07:57:05
2019-12-14,08:50:04
2019-12-14,10:02:42
2019-12-15,09:46:44
2019-12-16,04:08:01
2019-12-16,14:03:08
2019-12-17,11:44:53
2019-12-17,13:22:22
2019-12-17,15:55:01
2019-12-18,04:52:01
2019-12-18,05:47:02
2019-12-22,06:27:02
2019-12-23,14:24:53
2019-12-24,12:30:40
2019-12-24,12:57:04
2019-12-25,02:46:02
2019-12-25,03:12:06
2019-12-25,03:42:58
2019-12-25,11:06:09
2019-12-26,09:18:51
2019-12-27,00:06:43
2019-12-27,01:06:52
2019-12-28,08:31:47
2019-12-29,04:22:48
2019-12-29,07:47:35
2019-12-29,07:59:38
2020-01-02,03:26:04
2020-01-02,16:49:15
2020-01-03,11:46:58
2020-01-04,03:01:35
2020-01-04,05:32:36
2020-01-04,06:56:07
2020-01-06,05:37:08
2020-01-06,09:39:21
2020-01-06,11:32:35
2020-01-06,17:18:21
2020-01-07,03:53:29
2020-01-07,04:01:52
2020-01-07,04:39:38
2020-01-07,07:53:41
2020-01-07,17:42:38
2020-01-10,05:34:01
2020-01-11,09:12:40
2020-01-11,10:31:22
2020-01-11,11:39:59
2020-01-12,11:41:43
2020-01-13,07:47:20
2020-01-13,13:08:58
2020-01-15,03:33:25
2020-01-16,10:37:40
2020-01-18,03:37:24
2020-01-18,05:41:15
2020-01-18,09:34:56
2020-01-20,03:49:25
2020-01-21,11:14:13
2020-01-21,13:46:57
2020-01-21,17:36:53
2020-01-23,11:32:36
2020-01-23,15:51:01
2020-01-24,09:54:39
2020-01-24,16:19:21
2020-01-26,01:17:14
2020-01-26,11:24:35
2020-01-27,08:02:20
2020-01-27,12:10:36
2020-01-28,14:25:46
2020-01-30,13:04:05
2020-02-02,05:30:35
2020-02-03,03:27:16
2020-02-04,07:24:11
2020-02-04,11:19:34
2020-02-04,11:23:45
2020-02-05,01:45:28
2020-02-05,01:52:49
2020-02-05,02:26:13
2020-02-05,17:24:19
2020-02-06,14:02:35
2020-02-09,07:02:23
2020-02-09,08:33:47
2020-02-09,08:42:35
2020-02-10,03:13:42
2020-02-10,10:32:12
2020-02-11,03:45:45
2020-02-11,08:15:18
2020-02-11,08:46:58
2020-02-11,11:42:29
2020-02-11,12:58:46
2020-02-12,17:29:32
2020-02-16,06:52:52
2020-02-18,11:41:13
2020-02-19,15:38:58
2020-02-19,15:48:15
2020-02-20,12:18:03
2020-02-22,06:47:54
2020-02-24,08:36:27
2020-02-24,17:39:17
2020-02-25,17:51:35
2020-02-26,01:27:29
2020-02-27,13:26:46
2020-02-29,01:04:29
2020-02-29,04:29:16
2020-03-01,06:41:28
2020-03-01,07:24:43
2020-03-01,10:14:20
2020-03-02,00:06:43
2020-03-02,02:13:45
2020-03-03,07:00:23
2020-03-03,16:27:34
2020-03-06,07:01:22
2020-03-06,10:53:26
2020-03-06,17:40:02
2020-03-07,11:43:07
2020-03-09,09:18:22
2020-03-10,02:40:27
2020-03-10,04:13:47
2020-03-11,14:00:58
2020-03-12,14:09:54
2020-03-12,16:05:03
2020-03-15,06:42:08
2020-03-16,11:42:35
2020-03-16,16:50:46
2020-03-16,17:05:39
2020-03-17,00:26:54
2020-03-20,06:46:25
2020-03-20,12:00:55
2020-03-20,17:29:30
2020-03-23,02:33:55
2020-03-23,10:51:24
2020-03-25,16:11:19
2020-03-26,10:25:33
2020-03-27,08:15:45
2020-03-29,00:23:34
2020-03-29,08:55:04
2020-03-30,07:29:34
2020-04-02,03:16:46
2020-04-02,06:36:21
2020-04-02,16:20:19
2020-04-04,00:54:02
2020-04-05,02:45:08
2020-04-06,02:52:42
2020-04-08,06:58:00
2020-04-08,13:45:27
2020-04-08,17:59:02
2020-04-09,08:41:54
2020-04-10,02:59:42
2020-04-10,06:52:40
2020-04-10,13:14:25
2020-04-11,06:01:48
2020-04-13,00:01:15
2020-04-13,03:28:06
2020-04-14,09:18:40
2020-04-15,11:40:52
2020-04-15,12:42:30
2020-04-16,08:20:55
2020-04-16,12:04:14
2020-04-19,01:30:28
2020-04-19,03:08:50
2020-04-20,16:06:49
2020-04-21,04:12:27
2020-04-22,02:15:58
2020-04-23,09:27:07
2020-04-24,08:46:57
2020-04-25,10:15:15
2020-04-26,01:26:09
2020-04-26,01:41:07
2020-04-26,07:06:24
2020-04-26,07:35:49
2020-04-27,12:13:45
2020-04-29,17:07:29
2020-04-30,02:47:20
2020-04-30,07:08:48
2020-04-30,10:54:18
2020-04-30,17:18:06
2020-05-01,02:25:19
2020-05-02,02:14:10
2020-05-02,10:20:07
2020-05-06,08:05:07
2020-05-07,06:19:13
2020-05-07,11:47:04
2020-05-08,01:46:38
2020-05-08,02:25:14
2020-05-08,06:31:15
2020-05-08,13:09:25
2020-05-08,14:13:02
2020-05-11,05:25:06
2020-05-11,06:29:55
2020-05-12,17:14:55
2020-05-13,15:00:16
2020-05-16,03:09:12
2020-05-17,07:37:04
2020-05-17,09:44:09
2020-05-18,05:12:59
2020-05-19,06:38:42
2020-05-21,10:55:48
2020-05-23,11:35:28
2020-05-25,09:21:16
2020-05-26,03:27:32
2020-05-27,06:12:52
2020-05-29,05:53:47
2020-05-29,15:30:46
2020-05-29,15:56:23
2020-05-30,05:20:22
2020-05-30,07:01:49
2020-06-01,06:32:11
2020-06-01,09:54:31
2020-06-06,15:26:49
2020-06-08,05:45:58
2020-06-08,17:10:45
2020-06-09,07:15:07
2020-06-09,08:24:11
2020-06-10,01:47:46
2020-06-10,08:18:52
2020-06-10,16:23:15
2020-06-11,05:17:41
2020-06-11,07:13:34
2020-06-13,05:59:35
2020-06-15,07:25:57
2020-06-16,13:57:33
2020-06-17,11:48:27
2020-06-18,05:36:24
2020-06-18,11:18:59
2020-06-20,04:01:21
2020-06-20,07:01:22
2020-06-21,01:01:07
2020-06-21,05:32:46
2020-06-23,08:55:59
2020-06-23,12:42:42
2020-06-25,10:09:27
2020-06-25,14:12:30
2020-06-25,16:44:45
2020-06-26,05:19:18
2020-06-27,05:20:11
2020-06-28,04:36:41
2020-06-29,02:34:48
2020-07-01,05:11:31
2020-07-01,14:16:38
2020-07-02,15:49:19
2020-07-03,02:51:28
2020-07-04,08:47:52
2020-07-07,07:03:24
2020-07-07,12:14:57
2020-07-07,13:07:04
2020-07-07,15:09:16
2020-07-07,17:31:59
2020-07-09,15:43:00
2020-07-10,00:21:52
2020-07-10,04:57:25
2020-07-10,13:33:21
2020-07-13,02:11:07
2020-07-13,14:25:31
2020-07-14,00:13:04
2020-07-14,11:54:06
2020-07-16,15:56:34
2020-07-18,02:38:46
2020-07-19,04:54:53
2020-07-20,04:12:53
2020-07-20,05:52:10
2020-07-21,07:35:11
2020-07-23,05:42:52
2020-07-23,09:45:54
2020-07-24,08:42:41
2020-07-25,05:25:35
2020-07-26,08:24:09
2020-07-28,11:39:51
2020-07-29,00:10:26
2020-07-29,09:28:16
2020-07-30,05:56:58
2020-07-31,14:33:30
2020-08-02,00:53:54
2020-08-02,00:59:50
2020-08-02,11:20:58
2020-08-03,15:55:48
2020-08-04,04:06:50
2020-08-04,04:46:49
2020-08-04,06:20:36
2020-08-05,01:56:13
2020-08-05,06:25:42
2020-08-05,07:05:43
2020-08-06,16:07:15
2020-08-08,03:40:21
2020-08-08,15:35:01
2020-08-08,18:18:03
2020-08-08,19:36:13
2020-08-08,20:25:21
2020-08-10,06:59:47
2020-08-12,14:07:09
2020-08-15,00:08:41
2020-08-15,04:33:52
2020-08-15,05:16:31
2020-08-16,00:05:45
2020-08-17,15:11:48
2020-08-22,10:52:16
2020-08-23,01:26:08
2020-08-24,12:38:30
2020-08-25,07:32:43
2020-08-26,00:28:37
2020-08-26,02:17:59
2020-08-26,03:09:40
2020-08-29,05:17:18
2020-08-30,03:06:39
2020-08-31,15:29:56
2020-09-01,01:53:04
2020-09-01,14:52:32
2020-09-04,02:16:38
2020-09-04,03:32:23
2020-09-04,05:43:29
2020-09-05,02:41:53
2020-09-05,05:17:59
2020-09-05,07:31:45
2020-09-05,10:43:27
2020-09-09,11:41:44
2020-09-10,11:09:13
2020-09-11,06:11:57
2020-09-11,13:52:42
2020-09-11,14:05:15
2020-09-11,17:06:05
2020-09-12,07:36:57
2020-09-12,09:53:49
2020-09-13,03:24:02
2020-09-14,10:32:58
2020-09-15,17:09:22
2020-09-16,04:48:59
2020-09-16,11:06:18
2020-09-17,06:05:42
2020-09-19,01:01:04
2020-09-20,02:11:50
2020-09-21,02:48:33
2020-09-21,06:17:41
2020-09-22,11:51:36
2020-09-23,04:16:17
2020-09-23,08:28:17
2020-09-26,01:43:58
2020-09-26,07:37:52
2020-09-27,00:39:29
2020-09-27,02:04:22
2020-09-27,05:20:37
2020-09-30,07:51:41
2020-10-03,01:59:47
2020-10-03,02:24:24
2020-10-06,01:13:48
2020-10-06,07:16:39
2020-10-07,10:26:47
2020-10-07,11:12:49
2020-10-07,12:58:02
2020-10-08,07:51:42
2020-10-09,13:07:01
2020-10-11,04:56:08
2020-10-12,01:58:01
2020-10-12,11:35:46
2020-10-12,13:05:14
2020-10-12,17:14:02
2020-10-13,12:38:36
2020-10-14,01:44:32
2020-10-14,09:50:45
2020-10-14,15:40:23
2020-10-15,02:53:30
2020-10-15,15:46:51
2020-10-16,01:18:14
2020-10-17,04:32:14
2020-10-18,00:36:08
2020-10-18,07:17:32
2020-10-18,09:33:31
2020-10-20,00:14:36
2020-10-21,04:45:46
2020-10-21,08:54:20
2020-10-21,11:27:24
2020-10-21,13:11:18
2020-10-22,02:46:55
2020-10-22,13:07:28
2020-10-24,02:03:11
2020-10-25,06:21:48
2020-10-27,00:22:22
2020-10-27,14:47:30
2020-10-28,09:56:04
2020-10-29,01:25:33
2020-10-29,03:14:40
2020-10-30,05:59:16
2020-10-31,07:04:57
2020-10-31,08:50:07
2020-11-01,06:31:07
2020-11-03,06:33:47
2020-11-03,11:40:24
2020-11-05,03:56:36
2020-11-05,17:12:08
2020-11-06,08:16:19
2020-11-06,08:52:36
2020-11-06,09:49:32
2020-11-06,15:52:26
2020-11-06,17:21:17
2020-11-07,03:13:48
2020-11-07,03:18:06
2020-11-07,10:33:49
2020-11-11,19:26:25
2020-11-12,13:19:45
2020-11-13,11:07:56
2020-11-14,08:40:24
2020-11-14,11:14:13
2020-11-17,01:11:41
2020-11-17,04:36:58
2020-11-17,08:34:16
2020-11-17,15:04:25
2020-11-17,17:07:06
2020-11-18,17:47:58
2020-11-19,13:55:40
2020-11-26,02:36:36
2020-11-27,12:54:13
2020-11-29,01:27:21
2020-12-01,02:45:24
2020-12-03,12:51:53
2020-12-06,07:07:01
2020-12-06,10:17:42
2020-12-08,15:27:06
2020-12-09,00:58:52
2020-12-10,05:47:01
2020-12-11,05:19:24
2020-12-14,03:07:04
2020-12-14,14:35:39
2020-12-14,15:05:31
2020-12-15,14:20:00
2020-12-16,07:31:51
2020-12-16,11:26:50
2020-12-17,10:51:11
2020-12-17,16:10:59
2020-12-21,01:45:51
2020-12-21,08:09:58
2020-12-22,06:29:37
2020-12-22,14:28:17
2020-12-23,15:43:40
2020-12-23,16:51:38
2020-12-23,16:53:14
2020-12-24,00:20:12
2020-12-24,13:42:44
2020-12-25,09:08:55
2020-12-26,02:03:06
2020-12-27,04:21:54
2020-12-27,06:52:14
2020-12-27,07:00:35
2020-12-28,05:53:24
2020-12-28,08:20:00
2020-12-29,13:16:20
2020-12-30,01:55:37
2020-12-31,02:18:49
2021-01-01,11:20:28
2021-01-02,07:14:46
2021-01-04,10:16:47
2021-01-05,05:19:08
2021-01-05,11:08:22
2021-01-06,17:30:11
2021-01-07,00:30:46
2021-01-08,05:58:05
2021-01-08,07:18:53
2021-01-08,14:04:28
2021-01-09,07:29:54
2021-01-10,00:42:32
2021-01-10,00:56:42
2021-01-11,14:51:57
2021-01-11,16:37:43
2021-01-14,16:18:03
2021-01-15,05:22:54
2021-01-15,06:15:45
2021-01-18,01:00:48
2021-01-19,05:41:29
2021-01-20,04:42:58
2021-01-20,07:48:20
2021-01-21,08:31:47
2021-01-21,14:02:06
2021-01-22,05:31:12
2021-01-22,09:54:48
2021-01-22,16:19:57
2021-01-23,05:39:15
2021-01-26,00:25:41
2021-01-27,11:53:10
2021-01-30,02:18:26
2021-01-30,04:16:15
2021-01-30,06:03:18
2021-01-30,11:15:38
2021-02-01,01:26:00
2021-02-01,06:13:49
2021-02-03,05:06:07
2021-02-03,16:01:39
2021-02-05,04:52:19
2021-02-06,06:12:32
2021-02-06,09:24:38
2021-02-08,10:22:46
2021-02-09,12:25:02
2021-02-11,04:27:32
2021-02-13,00:40:50
2021-02-13,09:25:46
2021-02-14,09:16:14
2021-02-14,11:47:23
2021-02-16,01:54:40
2021-02-17,11:56:41
2021-02-17,13:11:18
2021-02-18,16:56:00
2021-02-19,05:07:17
2021-02-25,01:23:43
2021-02-26,08:51:23
2021-02-28,01:58:58
2021-03-01,07:12:50
2021-03-02,13:45:27
2021-03-03,07:45:01
2021-03-04,09:09:19
2021-03-04,14:34:55
2021-03-06,03:47:10
2021-03-06,04:42:03
2021-03-06,09:45:55
2021-03-07,03:24:49
2021-03-08,15:05:08
2021-03-09,05:09:15
2021-03-10,05:57:51
2021-03-11,06:26:35
2021-03-14,03:36:21
2021-03-15,13:23:08
2021-03-16,07:03:15
2021-03-18,08:08:56
2021-03-20,06:49:23
2021-03-20,06:57:49
2021-03-20,09:43:37
2021-03-23,14:59:51
2021-03-24,02:00:33
2021-03-27,05:02:21
2021-03-28,05:00:58
2021-03-29,01:06:31
2021-03-30,00:58:19
2021-04-04,00:20:09
2021-04-05,09:13:56
2021-04-07,14:17:16
2021-04-07,15:35:54
2021-04-08,12:10:55
2021-04-09,12:39:11
2021-04-10,06:08:55
2021-04-10,08:15:38
2021-04-14,02:12:06
2021-04-14,07:22:09
2021-04-14,12:06:22
2021-04-17,00:33:13
2021-04-17,03:02:52
2021-04-20,00:44:53
2021-04-21,13:55:07
2021-04-24,09:23:45
2021-04-25,11:57:58
2021-04-26,03:38:05
2021-04-26,04:03:14
2021-04-27,05:54:15
2021-04-27,07:29:42
2021-04-27,11:06:08
2021-04-28,05:44:42
2021-04-29,04:07:13
2021-04-30,01:05:47
2021-04-30,03:29:28
2021-04-30,13:44:08
2021-05-01,04:53:04
2021-05-01,05:12:22
2021-05-02,01:25:10
2021-05-02,08:40:17
2021-05-02,09:22:19
2021-05-03,02:55:14
2021-05-04,13:06:58
2021-05-05,19:51:24
2021-05-06,16:43:19
2021-05-08,10:07:43
2021-05-10,16:40:01
2021-05-11,14:12:39
2021-05-15,05:56:11
2021-05-17,10:25:12
2021-05-17,16:36:25
2021-05-19,02:18:00
2021-05-20,17:42:41
2021-05-21,09:40:19
2021-05-26,00:26:42
2021-05-28,08:41:03
2021-05-28,16:42:23
2021-05-28,17:56:32
2021-05-31,05:31:46
2021-06-02,01:32:33
2021-06-04,10:26:51
2021-06-06,21:32:03
2021-06-07,05:33:14
2021-06-08,11:12:47
2021-06-10,06:11:10
2021-06-11,16:52:49
2021-06-12,04:00:05
2021-06-13,03:34:39
2021-06-14,05:55:57
2021-06-15,13:34:20
2021-06-16,07:21:36
2021-06-17,09:41:46
2021-06-18,04:10:04
2021-06-20,00:52:26
2021-06-23,00:01:18
2021-06-29,08:10:37
2021-07-02,04:31:32
2021-07-03,01:26:39
2021-07-03,01:52:19
2021-07-04,01:47:36
2021-07-04,05:17:35
2021-07-08,03:04:16
2021-07-08,13:08:09
2021-07-08,17:45:12
2021-07-09,07:42:07
2021-07-10,00:21:49
2021-07-10,01:42:01
2021-07-10,01:54:01
2021-07-11,01:16:32
2021-07-11,05:36:48
2021-07-12,00:49:32
2021-07-13,14:28:21
2021-07-15,16:35:56
2021-07-16,05:50:08
2021-07-16,16:04:44
2021-07-17,07:42:37
2021-07-18,03:52:59
2021-07-19,01:41:05
2021-07-19,08:39:28
2021-07-20,07:13:41
2021-07-20,12:34:30
2021-07-20,14:03:05
2021-07-20,15:21:05
2021-07-20,15:34:11
2021-07-21,08:19:25
2021-07-22,03:42:11
2021-07-22,06:00:25
2021-07-23,17:06:56
2021-07-24,06:08:25
2021-07-25,01:31:38
2021-07-25,11:55:55
2021-07-26,00:11:53
2021-07-26,01:27:57
2021-07-26,14:20:12
2021-07-28,07:31:44
2021-07-29,08:47:35
2021-07-30,04:32:16
2021-08-01,10:47:42
2021-08-02,14:21:21
2021-08-03,13:28:05
2021-08-04,04:43:23
2021-08-05,08:21:13
2021-08-05,09:02:59
2021-08-06,11:47:14
2021-08-06,15:39:03
2021-08-08,11:43:40
2021-08-11,04:38:40
2021-08-12,08:21:54
2021-08-13,12:11:53
2021-08-14,00:49:35
2021-08-15,09:42:07
2021-08-15,09:51:40
2021-08-16,01:13:25
2021-08-18,15:05:24
2021-08-19,03:53:48
2021-08-20,00:20:00
2021-08-20,02:58:27
2021-08-21,06:14:58
2021-08-21,10:32:21
2021-08-22,08:03:07
2021-08-22,08:14:54
2021-08-23,13:13:19
2021-08-24,02:32:50
2021-08-26,17:28:00
2021-08-29,03:51:38
2021-08-29,09:49:36
2021-08-30,02:01:24
2021-08-30,15:08:07
2021-09-01,05:08:50
2021-09-04,05:01:02
2021-09-05,09:08:27
2021-09-08,11:37:35
2021-09-09,05:58:50
2021-09-11,08:28:39
2021-09-12,03:29:29
2021-09-12,04:05:33
2021-09-13,12:18:28
2021-09-14,17:28:35
2021-09-17,06:13:42
2021-09-19,05:45:54
2021-09-20,01:58:09
2021-09-20,10:54:52
2021-09-20,13:37:49
2021-09-20,17:49:58
2021-09-21,16:02:18
2021-09-24,01:05:01
2021-09-24,03:10:19
2021-09-24,12:59:47
2021-09-24,16:46:07
2021-09-25,02:12:02
2021-09-25,04:53:48
2021-09-25,10:35:42
2021-09-25,10:44:51
2021-09-27,08:48:40
2021-09-27,12:30:06
2021-09-28,02:07:35
2021-09-29,08:42:19
2021-09-29,09:13:12
2021-09-29,17:10:49
2021-09-30,09:15:18
2021-10-03,08:41:54
2021-10-04,07:30:57
2021-10-04,07:47:14
2021-10-04,08:43:02
2021-10-06,13:56:35
2021-10-08,03:54:11
2021-10-09,00:07:06
2021-10-09,06:46:58
2021-10-10,03:32:24
2021-10-10,21:44:45
2021-10-12,13:39:51
2021-10-13,03:02:22
2021-10-13,04:34:42
2021-10-13,10:31:59
2021-10-16,06:18:27
2021-10-17,06:45:42
2021-10-18,09:19:08
2021-10-18,09:45:11
2021-10-18,13:55:56
2021-10-20,11:03:50
2021-10-20,11:19:37
2021-10-22,15:50:05
2021-10-23,01:36:54
2021-10-23,06:22:01
2021-10-24,05:43:54
2021-10-27,01:55:41
2021-10-27,05:32:08
2021-10-28,00:36:44
2021-10-28,13:56:07
2021-10-29,15:25:33
2021-10-30,11:30:06
2021-10-31,04:09:23
2021-11-01,13:06:23
2021-11-02,07:18:25
2021-11-05,03:20:41
2021-11-06,11:05:52
2021-11-09,00:30:21
2021-11-10,02:46:06
2021-11-10,06:07:18
2021-11-10,17:14:30
2021-11-11,03:46:28
2021-11-12,12:33:18
2021-11-14,05:11:41
2021-11-15,05:37:06
2021-11-17,04:06:51
2021-11-19,00:36:09
2021-11-20,09:32:19
2021-11-21,05:41:45
2021-11-21,08:22:48
2021-11-22,16:48:00
2021-11-23,05:43:26
2021-11-23,11:03:35
2021-11-23,12:30:39
2021-11-25,12:48:05
2021-11-26,07:25:04
2021-11-27,07:16:24
2021-11-29,11:34:27
2021-11-30,02:32:15
2021-11-30,04:48:23
2021-11-30,08:16:55
2021-12-03,01:56:35
2021-12-03,13:27:50
2021-12-04,10:49:35
2021-12-08,01:38:04
2021-12-08,07:47:20
2021-12-08,07:55:21
2021-12-08,15:56:03
2021-12-09,04:21:16
2021-12-09,12:28:41
2021-12-12,16:30:02
2021-12-13,05:02:41
2021-12-14,03:58:40
2021-12-15,02:01:13
2021-12-15,14:16:34
2021-12-16,03:14:17
2021-12-18,00:23:13
2021-12-19,02:23:17
2021-12-19,10:15:53
2021-12-20,05:56:18
2021-12-22,04:26:53
2021-12-22,09:21:24
2021-12-24,13:01:30
2021-12-26,09:32:52
2021-12-26,11:19:40
2021-12-29,00:42:13
2021-12-31,01:29:34
2021-12-31,04:16:52
2021-12-31,17:40:55
2022-01-02,04:40:36
2022-01-03,10:40:35
2022-01-05,13:55:23
2022-01-06,10:52:58
2022-01-07,00:10:19
2022-01-08,00:09:53
2022-01-08,02:21:46
2022-01-09,02:51:33
2022-01-09,06:29:20
2022-01-10,04:16:46
2022-01-10,13:11:25
2022-01-11,14:54:49
2022-01-12,17:04:07
2022-01-13,06:27:40
2022-01-14,04:30:53
2022-01-14,09:23:29
2022-01-14,13:50:34
2022-01-15,02:18:11
2022-01-16,06:57:05
2022-01-17,03:41:55
2022-01-19,15:24:32
2022-01-21,06:42:51
2022-01-21,11:23:28
2022-01-23,03:21:41
2022-01-24,03:13:25
2022-01-25,06:22:03
2022-01-25,09:49:50
2022-01-26,03:19:46
2022-01-26,03:49:50
2022-01-26,14:50:12
2022-01-27,04:29:52
2022-01-27,04:40:14
2022-01-27,06:40:23
2022-01-27,17:57:48
2022-01-28,04:50:22
2022-01-28,05:54:22
2022-01-29,01:28:12
2022-01-29,10:47:53
2022-02-04,07:57:49
2022-02-05,05:30:09
2022-02-06,00:39:26
2022-02-06,06:27:58
2022-02-06,09:11:30
2022-02-08,07:55:07
2022-02-08,12:12:43
2022-02-14,00:38:11
2022-02-14,01:12:15
2022-02-14,13:30:25
2022-02-17,00:08:43
2022-02-18,04:22:59
2022-02-19,01:28:43
2022-02-19,10:13:05
2022-02-21,01:58:12
2022-02-21,02:31:03
2022-02-21,02:53:54
2022-02-23,10:56:43
2022-02-24,01:31:09
2022-02-25,14:06:29
2022-02-26,01:50:26
2022-02-26,10:27:04
2022-02-27,05:30:31
2022-02-28,00:17:05
2022-02-28,00:50:15
2022-02-28,13:44:54
2022-03-02,01:23:25
2022-03-02,01:54:23
2022-03-06,09:40:29
2022-03-06,10:31:44
2022-03-08,11:59:25
2022-03-08,14:45:32
2022-03-09,04:17:31
2022-03-09,15:41:43
2022-03-10,02:13:51
